Date,Title,Processed Title,Sentence Title,Label Title,Score
2020-07-17,"Chicago schools plan a hybrid remote/in-person learning model for fall, mayor says",chicago school plan hybrid remoteinperson learn model fall mayor say,"Sentence: ""chicago school plan hybrid remoteinperson learn model fall mayor say"" → POSITIVE (0.8248)",POSITIVE,1
2020-07-17,Symptom tracker app reveals six distinct types of COVID-19 infection,symptom tracker app reveal six distinct type covid19 infection,"Sentence: ""symptom tracker app reveal six distinct type covid19 infection"" → NEGATIVE (0.9967)",NEGATIVE,-1
2020-07-17,Some four million people in Catalonia urged to stay home as coronavirus cases jump,four million people catalonia urge stay home coronavirus case jump,"Sentence: ""four million people catalonia urge stay home coronavirus case jump"" → NEGATIVE (0.6781)",NEGATIVE,-1
2020-07-17,Exclusive: Pact to aid poor cocoa farmers in peril as COVID-19 hits demand,exclusive pact aid poor cocoa farmers peril covid19 hit demand,"Sentence: ""exclusive pact aid poor cocoa farmers peril covid19 hit demand"" → POSITIVE (0.997)",POSITIVE,1
2020-07-17,"As Philippines fights coronavirus, some fear involvement of the police",philippines fight coronavirus fear involvement police,"Sentence: ""philippines fight coronavirus fear involvement police"" → NEGATIVE (0.7982)",NEGATIVE,-1
2020-07-17,Lyft to provide drivers with partition shields as coronavirus protection,lyft provide drivers partition shield coronavirus protection,"Sentence: ""lyft provide drivers partition shield coronavirus protection"" → POSITIVE (0.9918)",POSITIVE,1
2020-07-17,"Over 1 million: India joins U.S., Brazil in grim coronavirus club",1 million india join us brazil grim coronavirus club,"Sentence: ""1 million india join us brazil grim coronavirus club"" → NEGATIVE (0.9937)",NEGATIVE,-1
2020-07-17,"As Australian COVID-19 cases surge, state bans 'dancing, mingling' at weddings",australian covid19 case surge state ban dance mingle weddings,"Sentence: ""australian covid19 case surge state ban dance mingle weddings"" → NEGATIVE (0.8439)",NEGATIVE,-1
2020-07-17,Israel sets new weekend shutdown to fight coronavirus surge,israel set new weekend shutdown fight coronavirus surge,"Sentence: ""israel set new weekend shutdown fight coronavirus surge"" → NEGATIVE (0.751)",NEGATIVE,-1
2020-07-17,India's coronavirus cases cross 1 million,india coronavirus case cross 1 million,"Sentence: ""india coronavirus case cross 1 million"" → NEGATIVE (0.8097)",NEGATIVE,-1
2020-07-16,Philippines to allow some foreigners to enter country from August,philippines allow foreigners enter country august,"Sentence: ""philippines allow foreigners enter country august"" → NEGATIVE (0.9468)",NEGATIVE,-1
2020-07-16,"U.S. shatters coronavirus record with over 77,000 cases in a day",us shatter coronavirus record 77000 case day,"Sentence: ""us shatter coronavirus record 77000 case day"" → NEGATIVE (0.8299)",NEGATIVE,-1
2020-07-16,Australia's Victoria sets record for new COVID-19 cases second day in a row,australia victoria set record new covid19 case second day row,"Sentence: ""australia victoria set record new covid19 case second day row"" → POSITIVE (0.9116)",POSITIVE,1
2020-07-16,Trump administration exempts European students from coronavirus travel restrictions,trump administration exempt european students coronavirus travel restrictions,"Sentence: ""trump administration exempt european students coronavirus travel restrictions"" → NEGATIVE (0.9811)",NEGATIVE,-1
2020-07-16,"72 NFL players test positive for COVID-19, players' union says",72 nfl players test positive covid19 players union say,"Sentence: ""72 nfl players test positive covid19 players union say"" → NEGATIVE (0.8885)",NEGATIVE,-1
2020-07-16,Fauci implores young people to stay vigilant on coronavirus risk,fauci implore young people stay vigilant coronavirus risk,"Sentence: ""fauci implore young people stay vigilant coronavirus risk"" → POSITIVE (0.7515)",POSITIVE,1
2020-07-16,"Mexico tightens coronavirus curbs in tourist spots, other pockets",mexico tighten coronavirus curb tourist spot pocket,"Sentence: ""mexico tighten coronavirus curb tourist spot pocket"" → NEGATIVE (0.7683)",NEGATIVE,-1
2020-07-16,"Brazil coronavirus cases reach two million, doubling in less than a month",brazil coronavirus case reach two million double less month,"Sentence: ""brazil coronavirus case reach two million double less month"" → NEGATIVE (0.9946)",NEGATIVE,-1
2020-07-16,U.N. aid chief to G20 on coronavirus: 'Step up now or pay price later',un aid chief g20 coronavirus step pay price later,"Sentence: ""un aid chief g20 coronavirus step pay price later"" → POSITIVE (0.7822)",POSITIVE,1
2020-07-16,Brazil Tops 2 Million Covid Cases With Virus Ravaging Poor Towns,brazil top 2 million covid case virus ravage poor towns,"Sentence: ""brazil top 2 million covid case virus ravage poor towns"" → POSITIVE (0.8326)",POSITIVE,1
2020-07-16,More U.S. states mandate masks to staunch coronavirus pandemic,us state mandate mask staunch coronavirus pandemic,"Sentence: ""us state mandate mask staunch coronavirus pandemic"" → NEGATIVE (0.999)",NEGATIVE,-1
2020-07-16,California to release rules for reopening schools on Friday as coronavirus cases mount,california release rule reopen school friday coronavirus case mount,"Sentence: ""california release rule reopen school friday coronavirus case mount"" → NEGATIVE (0.9725)",NEGATIVE,-1
2020-07-16,Brazil hits grim milestone as COVID-19 outbreak worsens,brazil hit grim milestone covid19 outbreak worsen,"Sentence: ""brazil hit grim milestone covid19 outbreak worsen"" → NEGATIVE (0.9976)",NEGATIVE,-1
2020-07-16,"Hydroxychloroquine ineffective against mild COVID-19, study shows",hydroxychloroquine ineffective mild covid19 study show,"Sentence: ""hydroxychloroquine ineffective mild covid19 study show"" → NEGATIVE (0.9991)",NEGATIVE,-1
2020-07-16,"Coronavirus lockdowns shutter 522,700 Brazil businesses in two weeks",coronavirus lockdowns shutter 522700 brazil businesses two weeks,"Sentence: ""coronavirus lockdowns shutter 522700 brazil businesses two weeks"" → NEGATIVE (0.9888)",NEGATIVE,-1
2020-07-16,"Russia trying to steal COVID-19 vaccine data, say UK, U.S. and Canada",russia try steal covid19 vaccine data say uk us canada,"Sentence: ""russia try steal covid19 vaccine data say uk us canada"" → NEGATIVE (0.9997)",NEGATIVE,-1
2020-07-16,Florida reports biggest one-day increase in COVID-19 deaths since pandemic started,florida report biggest oneday increase covid19 deaths since pandemic start,"Sentence: ""florida report biggest oneday increase covid19 deaths since pandemic start"" → NEGATIVE (0.8818)",NEGATIVE,-1
2020-07-16,"India coronavirus cases near one million, driven by surge in rural areas",india coronavirus case near one million drive surge rural areas,"Sentence: ""india coronavirus case near one million drive surge rural areas"" → NEGATIVE (0.991)",NEGATIVE,-1
2020-07-16,"Black masks, white roses as Spain honours its COVID-19 victims",black mask white roses spain honour covid19 victims,"Sentence: ""black mask white roses spain honour covid19 victims"" → POSITIVE (0.9572)",POSITIVE,1
2020-07-16,Netanyahu faces pushback over money-for-all coronavirus grants plan,netanyahu face pushback moneyforall coronavirus grant plan,"Sentence: ""netanyahu face pushback moneyforall coronavirus grant plan"" → NEGATIVE (0.9977)",NEGATIVE,-1
2020-07-16,"Philippines reports 29 new coronavirus deaths, 2,498 infections",philippines report 29 new coronavirus deaths 2498 infections,"Sentence: ""philippines report 29 new coronavirus deaths 2498 infections"" → NEGATIVE (0.9986)",NEGATIVE,-1
2020-07-16,"Indonesia reports 1,574 new coronavirus infections, 76 new deaths",indonesia report 1574 new coronavirus infections 76 new deaths,"Sentence: ""indonesia report 1574 new coronavirus infections 76 new deaths"" → NEGATIVE (0.9988)",NEGATIVE,-1
2020-07-16,Uzbek leader chides officials over ,uzbek leader chide officials,"Sentence: ""uzbek leader chide officials"" → NEGATIVE (0.7267)",NEGATIVE,-1
2020-07-16,Floods ravage eastern India as coronavirus infections surge,flood ravage eastern india coronavirus infections surge,"Sentence: ""flood ravage eastern india coronavirus infections surge"" → POSITIVE (0.6208)",POSITIVE,1
2020-07-16,"Russia's coronavirus case tally passes 750,000",russia coronavirus case tally pass 750000,"Sentence: ""russia coronavirus case tally pass 750000"" → NEGATIVE (0.6671)",NEGATIVE,-1
2020-07-16,"Fauci bullish on prospects for U.S. vaccine, not worried about China winning race",fauci bullish prospect us vaccine worry china win race,"Sentence: ""fauci bullish prospect us vaccine worry china win race"" → NEGATIVE (0.9169)",NEGATIVE,-1
2020-07-15,Oklahoma governor tests positive for coronavirus as U.S. cases surge,oklahoma governor test positive coronavirus us case surge,"Sentence: ""oklahoma governor test positive coronavirus us case surge"" → POSITIVE (0.8524)",POSITIVE,1
2020-07-15,Pink-caped Chilean deputy brings lawmakers to their feet to celebrate coronavirus bill,pinkcaped chilean deputy bring lawmakers feet celebrate coronavirus bill,"Sentence: ""pinkcaped chilean deputy bring lawmakers feet celebrate coronavirus bill"" → POSITIVE (0.9808)",POSITIVE,1
2020-07-15,"Australia's Victoria reports two COVID-19 deaths, record daily rise in infections",australia victoria report two covid19 deaths record daily rise infections,"Sentence: ""australia victoria report two covid19 deaths record daily rise infections"" → NEGATIVE (0.9992)",NEGATIVE,-1
2020-07-15,"Floored by COVID-19, Cirque du Soleil eyes return to the high-wire",floor covid19 cirque du soleil eye return highwire,"Sentence: ""floor covid19 cirque du soleil eye return highwire"" → POSITIVE (0.525)",POSITIVE,1
2020-07-15,"Brazil's Bolsonaro, infected with COVID-19, touts unproven drug",brazil bolsonaro infect covid19 tout unproven drug,"Sentence: ""brazil bolsonaro infect covid19 tout unproven drug"" → NEGATIVE (0.9877)",NEGATIVE,-1
2020-07-15,"As Canada nears zero COVID-19 deaths, officials fear reopening spike, U.S. risk",canada near zero covid19 deaths officials fear reopen spike us risk,"Sentence: ""canada near zero covid19 deaths officials fear reopen spike us risk"" → NEGATIVE (0.9963)",NEGATIVE,-1
2020-07-15,"Judge dismisses COVID-19 cruise lawsuits, warns of 'trivial cases'",judge dismiss covid19 cruise lawsuits warn trivial case,"Sentence: ""judge dismiss covid19 cruise lawsuits warn trivial case"" → NEGATIVE (0.9122)",NEGATIVE,-1
2020-07-15,COVID-19 diagnosis sticking point in NFL talks - report,covid19 diagnosis stick point nfl talk report,"Sentence: ""covid19 diagnosis stick point nfl talk report"" → NEGATIVE (0.9967)",NEGATIVE,-1
2020-07-15,"Under fire over coronavirus policy, Netanyahu announces money for all",fire coronavirus policy netanyahu announce money,"Sentence: ""fire coronavirus policy netanyahu announce money"" → NEGATIVE (0.9975)",NEGATIVE,-1
2020-07-15,Rose Parade in California canceled for first time in 76 years due to coronavirus,rise parade california cancel first time 76 years due coronavirus,"Sentence: ""rise parade california cancel first time 76 years due coronavirus"" → NEGATIVE (0.9996)",NEGATIVE,-1
2020-07-15,Lung radiation shows promise for COVID-19 pneumonia; smoking raises risks,lung radiation show promise covid19 pneumonia smoke raise risk,"Sentence: ""lung radiation show promise covid19 pneumonia smoke raise risk"" → POSITIVE (0.7234)",POSITIVE,1
2020-07-15,"Coronavirus to ravage economy of Latin America, output to contract 9.1%: U.N. agency",coronavirus ravage economy latin america output contract 91 un agency,"Sentence: ""coronavirus ravage economy latin america output contract 91 un agency"" → NEGATIVE (0.9597)",NEGATIVE,-1
2020-07-15,"As pandemic worsens, Miami Beach visitors party, residents mostly comply",pandemic worsen miami beach visitors party residents mostly comply,"Sentence: ""pandemic worsen miami beach visitors party residents mostly comply"" → NEGATIVE (0.9987)",NEGATIVE,-1
2020-07-15,Russian scientists hail results of COVID-19 vaccine trial,russian scientists hail result covid19 vaccine trial,"Sentence: ""russian scientists hail result covid19 vaccine trial"" → NEGATIVE (0.6714)",NEGATIVE,-1
2020-07-15,Coronavirus resurgence sidelines Israel's annexation planning,coronavirus resurgence sideline israel annexation plan,"Sentence: ""coronavirus resurgence sideline israel annexation plan"" → NEGATIVE (0.851)",NEGATIVE,-1
2020-07-15,"English lockdown might have reduced COVID-19 infections more than thought, scientists say",english lockdown might reduce covid19 infections think scientists say,"Sentence: ""english lockdown might reduce covid19 infections think scientists say"" → NEGATIVE (0.7853)",NEGATIVE,-1
2020-07-15,South Korean city seeks pre-arrival coronavirus tests for U.S. soldiers,south korean city seek prearrival coronavirus test us soldier,"Sentence: ""south korean city seek prearrival coronavirus test us soldier"" → NEGATIVE (0.9509)",NEGATIVE,-1
2020-07-15,"Tokyo Olympics at risk if coronavirus mutates, gets stronger: Japan adviser",tokyo olympics risk coronavirus mutate get stronger japan adviser,"Sentence: ""tokyo olympics risk coronavirus mutate get stronger japan adviser"" → NEGATIVE (0.6903)",NEGATIVE,-1
2020-07-15,"Russia reports more than 6,400 new coronavirus cases",russia report 6400 new coronavirus case,"Sentence: ""russia report 6400 new coronavirus case"" → NEGATIVE (0.9619)",NEGATIVE,-1
2020-07-15,Golf: Asian Tour cancels Taiwan Masters due to COVID-19,golf asian tour cancel taiwan master due covid19,"Sentence: ""golf asian tour cancel taiwan master due covid19"" → NEGATIVE (0.9984)",NEGATIVE,-1
