Date,Title,Processed Title,Sentence Title,Label Title,Score Title
2020-02-12,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"Sentence: ""2 oversold tech gems with strong upside"" → NEGATIVE (0.9976)",NEGATIVE,-0.9976219534873962
2020-02-12,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"Sentence: ""chart of the day amds decline could be far from over"" → NEGATIVE (0.8497)",NEGATIVE,-0.8496667742729187
2020-02-11,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"Sentence: ""schlumberger q3 earnings to add even more fuel to stocks 50 rally"" → POSITIVE (0.9965)",POSITIVE,0.9964654445648193
2020-02-11,Trump warns Senate not to approve war powers resolution on Iran,trump warns senate not to approve war powers resolution on iran,"Sentence: ""trump warns senate not to approve war powers resolution on iran"" → NEGATIVE (0.9758)",NEGATIVE,-0.9757971167564392
2020-02-11,"Democrats eye Nevada, South Carolina after Sanders wins in New Hampshire",democrats eye nevada south carolina after sanders wins in new hampshire,"Sentence: ""democrats eye nevada south carolina after sanders wins in new hampshire"" → NEGATIVE (0.9585)",NEGATIVE,-0.9584690928459167
2020-02-11,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"Sentence: ""tesla seeks to ease demand concerns over likely 2022 delivery target miss"" → POSITIVE (0.5105)",POSITIVE,0.5104546546936035
2020-02-10,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,"Sentence: ""tesla falls philly fed philip morris whats moving markets"" → NEGATIVE (0.9861)",NEGATIVE,-0.9860658645629883
2020-02-10,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"Sentence: ""equities close lower as rise in yields overshadows earnings"" → NEGATIVE (0.9767)",NEGATIVE,-0.9766728281974792
2020-02-10,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"Sentence: ""2 oversold tech gems with strong upside"" → NEGATIVE (0.9976)",NEGATIVE,-0.9976219534873962
2020-02-10,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"Sentence: ""chart of the day amds decline could be far from over"" → NEGATIVE (0.8497)",NEGATIVE,-0.8496667742729187
2020-02-10,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"Sentence: ""schlumberger q3 earnings to add even more fuel to stocks 50 rally"" → POSITIVE (0.9965)",POSITIVE,0.9964654445648193
2020-02-10,Trump says call for 7-9 years prison term for adviser Stone is 'horrible',trump says call for 79 years prison term for adviser stone is horrible,"Sentence: ""trump says call for 79 years prison term for adviser stone is horrible"" → NEGATIVE (0.9998)",NEGATIVE,-0.9998230338096619
2020-02-10,U.S. Justice Department files new lawsuits in renewed push to pressure 'sanctuary cities',us justice department files new lawsuits in renewed push to pressure sanctuary cities,"Sentence: ""us justice department files new lawsuits in renewed push to pressure sanctuary cities"" → NEGATIVE (0.8902)",NEGATIVE,-0.8902422785758972
2020-02-09,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"Sentence: ""tesla seeks to ease demand concerns over likely 2022 delivery target miss"" → POSITIVE (0.5105)",POSITIVE,0.5104546546936035
2020-02-08,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,"Sentence: ""tesla falls philly fed philip morris whats moving markets"" → NEGATIVE (0.9861)",NEGATIVE,-0.9860658645629883
2020-02-08,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"Sentence: ""equities close lower as rise in yields overshadows earnings"" → NEGATIVE (0.9767)",NEGATIVE,-0.9766728281974792
2020-02-07,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"Sentence: ""2 oversold tech gems with strong upside"" → NEGATIVE (0.9976)",NEGATIVE,-0.9976219534873962
2020-02-07,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"Sentence: ""chart of the day amds decline could be far from over"" → NEGATIVE (0.8497)",NEGATIVE,-0.8496667742729187
2020-02-07,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"Sentence: ""schlumberger q3 earnings to add even more fuel to stocks 50 rally"" → POSITIVE (0.9965)",POSITIVE,0.9964654445648193
2020-02-07,Exclusive: Trump proposes 21% cut in U.S. foreign aid in budget proposal - officials,exclusive trump proposes 21 cut in us foreign aid in budget proposal  officials,"Sentence: ""exclusive trump proposes 21 cut in us foreign aid in budget proposal officials"" → NEGATIVE (0.9914)",NEGATIVE,-0.9913848638534546
2020-02-07,Masked white nationalists march in Washington with police escort,masked white nationalists march in washington with police escort,"Sentence: ""masked white nationalists march in washington with police escort"" → NEGATIVE (0.5007)",NEGATIVE,-0.500670313835144
2020-02-05,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"Sentence: ""tesla seeks to ease demand concerns over likely 2022 delivery target miss"" → POSITIVE (0.5105)",POSITIVE,0.5104546546936035
2020-02-05,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"Sentence: ""equities close lower as rise in yields overshadows earnings"" → NEGATIVE (0.9767)",NEGATIVE,-0.9766728281974792
2020-02-05,Japan ramps up intervention threats after yen slides past key 150 level,japan ramps up intervention threats after yen slides past key 150 level,"Sentence: ""japan ramps up intervention threats after yen slides past key 150 level"" → NEGATIVE (0.9777)",NEGATIVE,-0.9776975512504578
2020-02-05,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"Sentence: ""2 oversold tech gems with strong upside"" → NEGATIVE (0.9976)",NEGATIVE,-0.9976219534873962
2020-02-05,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"Sentence: ""chart of the day amds decline could be far from over"" → NEGATIVE (0.8497)",NEGATIVE,-0.8496667742729187
2020-02-05,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"Sentence: ""schlumberger q3 earnings to add even more fuel to stocks 50 rally"" → POSITIVE (0.9965)",POSITIVE,0.9964654445648193
2020-02-05,"Freed from impeachment drama, Trump to press ahead with re-election campaign",freed from impeachment drama trump to press ahead with reelection campaign,"Sentence: ""freed from impeachment drama trump to press ahead with reelection campaign"" → POSITIVE (0.9894)",POSITIVE,0.9893683791160583
2020-02-05,Senate acquits Trump in historic vote as re-election campaign looms,senate acquits trump in historic vote as reelection campaign looms,"Sentence: ""senate acquits trump in historic vote as reelection campaign looms"" → NEGATIVE (0.6022)",NEGATIVE,-0.6021822094917297
2020-02-04,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"Sentence: ""tesla seeks to ease demand concerns over likely 2022 delivery target miss"" → POSITIVE (0.5105)",POSITIVE,0.5104546546936035
2020-02-04,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,"Sentence: ""tesla falls philly fed philip morris whats moving markets"" → NEGATIVE (0.9861)",NEGATIVE,-0.9860658645629883
2020-02-04,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"Sentence: ""equities close lower as rise in yields overshadows earnings"" → NEGATIVE (0.9767)",NEGATIVE,-0.9766728281974792
2020-02-04,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"Sentence: ""2 oversold tech gems with strong upside"" → NEGATIVE (0.9976)",NEGATIVE,-0.9976219534873962
2020-02-04,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"Sentence: ""chart of the day amds decline could be far from over"" → NEGATIVE (0.8497)",NEGATIVE,-0.8496667742729187
2020-02-04,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"Sentence: ""schlumberger q3 earnings to add even more fuel to stocks 50 rally"" → POSITIVE (0.9965)",POSITIVE,0.9964654445648193
2020-02-04,Partisan rancor on display as senators argue their positions in Trump impeachment trial,partisan rancor on display as senators argue their positions in trump impeachment trial,"Sentence: ""partisan rancor on display as senators argue their positions in trump impeachment trial"" → NEGATIVE (0.9686)",NEGATIVE,-0.9685972332954407
2020-02-04,"Bloomberg to double TV spending, expand staff after Democrats' Iowa caucus chaos",bloomberg to double tv spending expand staff after democrats iowa caucus chaos,"Sentence: ""bloomberg to double tv spending expand staff after democrats iowa caucus chaos"" → NEGATIVE (0.9922)",NEGATIVE,-0.9921640157699585
2020-02-03,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"Sentence: ""tesla seeks to ease demand concerns over likely 2022 delivery target miss"" → POSITIVE (0.5105)",POSITIVE,0.5104546546936035
2020-02-03,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,"Sentence: ""tesla falls philly fed philip morris whats moving markets"" → NEGATIVE (0.9861)",NEGATIVE,-0.9860658645629883
2020-02-03,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"Sentence: ""equities close lower as rise in yields overshadows earnings"" → NEGATIVE (0.9767)",NEGATIVE,-0.9766728281974792
2020-02-03,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"Sentence: ""2 oversold tech gems with strong upside"" → NEGATIVE (0.9976)",NEGATIVE,-0.9976219534873962
2020-02-03,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"Sentence: ""chart of the day amds decline could be far from over"" → NEGATIVE (0.8497)",NEGATIVE,-0.8496667742729187
2020-02-03,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"Sentence: ""schlumberger q3 earnings to add even more fuel to stocks 50 rally"" → POSITIVE (0.9965)",POSITIVE,0.9964654445648193
2020-02-03,"Giuliani associates Parnas, Fruman face Oct. 5 trial, before U.S. election",giuliani associates parnas fruman face oct 5 trial before us election,"Sentence: ""giuliani associates parnas fruman face oct 5 trial before us election"" → NEGATIVE (0.9528)",NEGATIVE,-0.9527709484100342
2020-02-03,Factbox: Trump impeachment - What happens next?,factbox trump impeachment  what happens next,"Sentence: ""factbox trump impeachment what happens next"" → NEGATIVE (0.9873)",NEGATIVE,-0.9873476028442383
2020-01-31,Tesla seeks to ease demand concerns over likely 2022 delivery target miss,tesla seeks to ease demand concerns over likely 2022 delivery target miss,"Sentence: ""tesla seeks to ease demand concerns over likely 2022 delivery target miss"" → POSITIVE (0.5105)",POSITIVE,0.5104546546936035
2020-01-31,"Tesla Falls, Philly Fed, Philip Morris - What's Moving Markets",tesla falls philly fed philip morris  whats moving markets,"Sentence: ""tesla falls philly fed philip morris whats moving markets"" → NEGATIVE (0.9861)",NEGATIVE,-0.9860658645629883
2020-01-31,Equities close lower as rise in yields overshadows earnings,equities close lower as rise in yields overshadows earnings,"Sentence: ""equities close lower as rise in yields overshadows earnings"" → NEGATIVE (0.9767)",NEGATIVE,-0.9766728281974792
2020-01-31,2 Oversold Tech Gems With Strong Upside,2 oversold tech gems with strong upside,"Sentence: ""2 oversold tech gems with strong upside"" → NEGATIVE (0.9976)",NEGATIVE,-0.9976219534873962
2020-01-31,Chart Of The Day: AMD's Decline Could Be Far From Over,chart of the day amds decline could be far from over,"Sentence: ""chart of the day amds decline could be far from over"" → NEGATIVE (0.8497)",NEGATIVE,-0.8496667742729187
2020-01-31,Schlumberger Q3 Earnings To Add Even More Fuel To Stock’s 50% Rally,schlumberger q3 earnings to add even more fuel to stocks 50 rally,"Sentence: ""schlumberger q3 earnings to add even more fuel to stocks 50 rally"" → POSITIVE (0.9965)",POSITIVE,0.9964654445648193
2020-01-31,Biden slams Trump for cutting health programs before coronavirus outbreak,biden slams trump for cutting health programs before coronavirus outbreak,"Sentence: ""biden slams trump for cutting health programs before coronavirus outbreak"" → NEGATIVE (0.9356)",NEGATIVE,-0.9355975389480591
2020-01-31,"Trump's expanded travel ban targets Nigeria, five other countries",trumps expanded travel ban targets nigeria five other countries,"Sentence: ""trumps expanded travel ban targets nigeria five other countries"" → NEGATIVE (0.9951)",NEGATIVE,-0.9951412677764893
